symbol,FullName,Exchange,ISIN,Currency,Country
CBKD.L,COMMERCIAL INTL BANK(EGYPT)S.A.E,LSE,US2017122050,GBP,United Kingdom
CBP.L,CURTIS BANKS GROUP PLC,LSE AIM,GB00BW0D4R71,GBP,United Kingdom
CBQS.L,COMMERCIAL BANK,LSE,US2026092021,GBP,United Kingdom
CBUY.L,CLOUDBUY PLC,LSE AIM,GB00B09Y8Y28,GBP,United Kingdom
CCAP.L,CHARLEMAGNE CAPITAL LTD,LSE AIM,KYG2052F1028,GBP,United Kingdom
CCC.L,COMPUTACENTER,LSE,GB00BV9FP302,GBP,United Kingdom
CCH.L,COCA-COLA HBC AG,LSE,CH0198251305,GBP,United Kingdom
CCJI.L,CC JAPAN INCOME & GROWTH TRUST PLC,LSE,GB00BYSRMH16,GBP,United Kingdom
CCL.L,CARNIVAL,LSE,GB0031215220,GBP,United Kingdom
CCP.L,CELTIC,LSE AIM,GB0004339189,GBP,United Kingdom
CCPA.L,CELTIC,LSE AIM,GB0004339296,GBP,United Kingdom
CCPC.L,CELTIC,LSE AIM,GB0030639925,GBP,United Kingdom
CCPE.L,CVC CREDIT PTNRS EUROPEAN OPPS LTD,LSE,JE00B9G79F59,GBP,United Kingdom
CCPG.L,CVC CREDIT PTNRS EUROPEAN OPPS LTD,LSE,JE00B9MRHZ51,GBP,United Kingdom
CCR.L,C&C GROUP,LSE,IE00B010DT83,GBP,United Kingdom
CCSL.L,CHENAVARI CAPITAL SOLUTIONS LTD,LSE,GG00BCHWW517,GBP,United Kingdom
CCT.L,CHARACTER GROUP,LSE AIM,GB0008976119,GBP,United Kingdom
CDFF.L,CARDIFF PROPERTY,LSE,GB0001754257,GBP,United Kingdom
CDI.L,CANDOVER INVESTMENTS,LSE,GB0001713154,GBP,United Kingdom
CDOG.L,CDIALOGUES PLC,LSE AIM,GB00BN40HL64,GBP,United Kingdom
CEBA.L,NATIONWIDE BUILDING SOCIETY,LSE,GB0033882084,GBP,United Kingdom
CEBB.L,NATIONWIDE BUILDING SOCIETY,LSE,GB0001918076,GBP,United Kingdom
CEPS.L,CEPS PLC,LSE AIM,GB00B86TNX04,GBP,United Kingdom
CER.L,CERILLION PLC,LSE AIM,GB00BYYX6C66,GBP,United Kingdom
CEY.L,CENTAMIN PLC,LSE,JE00B5TT1872,GBP,United Kingdom
CFX.L,COLEFAX GROUP,LSE AIM,GB0002090453,GBP,United Kingdom
CFYN.L,CAFFYNS,LSE,GB0001615219,GBP,United Kingdom
CGH.L,CHAARAT GOLD HLDGS LTD,LSE AIM,VGG203461055,GBP,United Kingdom
CGI.L,CANADIAN GENERAL INVESTMENTS,LSE,CA1358251074,GBP,United Kingdom
CGLO.L,CHAGALA GROUP LTD,LSE,VG1574371129,GBP,United Kingdom
CGNR.L,CONROY GOLD & NATURAL RESOURCES PLC,LSE AIM,IE00BZ4BTZ13,GBP,United Kingdom
CGP.L,COGENPOWER PLC,LSE AIM,GB00BYT56612,GBP,United Kingdom
CGS.L,CASTINGS,LSE,GB0001795680,GBP,United Kingdom
CGT.L,CAPITAL GEARING TRUST,LSE,GB0001738615,GBP,United Kingdom
CGW.L,CHELVERTON GROWTH TRUST,LSE,GB0002621349,GBP,United Kingdom
CHA.L,CONCHA PLC,LSE AIM,GB00B8Y82097,GBP,United Kingdom
CHAL.L,CHALLENGER ACQUISITIONS LTD,LSE,GG00BV0LCK35,GBP,United Kingdom
CHAR.L,CHARIOT OIL & GAS LTD,LSE AIM,GG00B2R9PM06,GBP,United Kingdom
CHE.L,CHERKIZOVO GROUP PJSC,LSE,US1641452032,GBP,United Kingdom
CHG.L,CHEMRING GROUP,LSE,GB00B45C9X44,GBP,United Kingdom
CHH.L,CHURCHILL CHINA,LSE AIM,GB0001961035,GBP,United Kingdom
CHL.L,CHURCHILL MINING PLC,LSE AIM,GB00B1318J18,GBP,United Kingdom
CHOC.L,UNITED CACAO LTD SEZC,LSE AIM,KYG9271M1078,GBP,United Kingdom
CHOO.L,JIMMY CHOO PLC,LSE,GB00BQPW6Y82,GBP,United Kingdom
CHRT.L,COHORT,LSE AIM,GB00B0YD2B94,GBP,United Kingdom
CHT.L,CONSTELLATION HEALTHCARE TECHNO INC,LSE AIM,USU210051004,GBP,United Kingdom
CHZN.L,CHELIABINSK ELEKTROLIT ZINK PLANT,LSE,US1635232028,GBP,United Kingdom
CIC.L,CONYGAR INVESTMENT CO(THE),LSE AIM,GB0033698720,GBP,United Kingdom
CICG.L,CIC GOLD GROUP LTD,LSE,SC0665AHDJ29,GBP,United Kingdom
CICZ.L,CONYGAR ZDP PLC,LSE,GB00BH4TCL65,GBP,United Kingdom
CIFU.L,CARADOR INCOME FUND PLC,LSE,IE00B3D60Z08,GBP,United Kingdom
CIHL.L,CARIBBEAN INV HLDGS LTD,LSE AIM,BZP211481049,GBP,United Kingdom
CIN.L,CITY OF LONDON GROUP,LSE AIM,GB0001991685,GBP,United Kingdom
CINE.L,CINEWORLD GROUP,LSE,GB00B15FWH70,GBP,United Kingdom
CIR.L,CIRCASSIA PHARMACEUTICALS PLC,LSE,GB00BJVD3B28,GBP,United Kingdom
CIRC.L,CIRCLE HLDGS PLC,LSE AIM,JE00B4V99J57,GBP,United Kingdom
CITY.L,CITYFIBRE INFRASTRUCTURE HLDGS PLC,LSE AIM,GB00BH581H10,GBP,United Kingdom
CIU.L,CAPE PLC,LSE,JE00B5SJJD95,GBP,United Kingdom
CKN.L,CLARKSON,LSE,GB0002018363,GBP,United Kingdom
CLC.L,CALCULUS VCT PLC,LSE,GB00B631ZQ22,GBP,United Kingdom
CLCC.L,CALCULUS VCT PLC,LSE,GB00B3RNDW55,GBP,United Kingdom
CLCD.L,CALCULUS VCT PLC,LSE,GB00BYQPF348,GBP,United Kingdom
CLDN.L,CALEDONIA INVESTMENTS,LSE,GB0001639920,GBP,United Kingdom
CLG.L,CLIPPER LOGISTICS PLC,LSE,GB00BMMV6B79,GBP,United Kingdom
CLI.L,CLS HLDGS,LSE,GB0001592475,GBP,United Kingdom
CLIG.L,CITY OF LONDON INVESTMENT GROUP,LSE,GB00B104RS51,GBP,United Kingdom
CLIN.L,CLINIGEN GROUP PLC,LSE AIM,GB00B89J2419,GBP,United Kingdom
CLL.L,CELLO GROUP,LSE AIM,GB00B0310763,GBP,United Kingdom
CLLN.L,CARILLION PLC,LSE,GB0007365546,GBP,United Kingdom
CLNR.L,CLUFF NATURAL RESOURCES PLC,LSE AIM,GB00B6SYKF01,GBP,United Kingdom
CLON.L,CLONTARF ENERGY PLC,LSE AIM,GB00B09WLX62,GBP,United Kingdom
CLP.L,CLEAR LEISURE PLC,LSE AIM,GB00B50P5B53,GBP,United Kingdom
CLSU.L,CLEARSTAR INC,LSE AIM,KYG2294M1134,GBP,United Kingdom
CLTV.L,CELLCAST GROUP,LSE AIM,GB00B0GWFM68,GBP,United Kingdom
CMB.L,CAMBRIA AFRICA PLC,LSE AIM,IM00B28CVH58,GBP,United Kingdom
CMBN.L,CAMBIAN GRP PLC,LSE,GB00BKXNB024,GBP,United Kingdom
CMCL.L,CALEDONIA MINING CORP PLC,LSE AIM,JE00BD35H902,GBP,United Kingdom
CMCX.L,CMC MARKETS,LSE,GB00B14SKR37,GBP,United Kingdom
CMFP.L,GO UCITS ETF SOLUTIONS PLC,LSE,IE00B4WPHX27,GBP,United Kingdom
CMH.L,CHAMBERLIN PLC,LSE AIM,GB0001870228,GBP,United Kingdom
CMHY.L,CITY MERCHANTS HIGH YIELD TRUST LTD,LSE,JE00B6RMDP68,GBP,United Kingdom
CML.L,CML MICROSYSTEMS,LSE,GB0001602944,GBP,United Kingdom
CMS.L,COMMUNISIS,LSE,GB0006683238,GBP,United Kingdom
CMX.L,CATALYST MEDIA GROUP,LSE AIM,GB00B282R334,GBP,United Kingdom
CNA.L,CENTRICA PLC,LSE,GB00B033F229,GBP,United Kingdom
CNC.L,CONCURRENT TECHNOLOGIES,LSE AIM,GB0002183191,GBP,United Kingdom
CNCT.L,CONNECT GROUP PLC,LSE,GB00B17WCR61,GBP,United Kingdom
CNE.L,CAIRN ENERGY PLC,LSE,GB00B74CDH82,GBP,United Kingdom
CNEL.L,CHINA NEW ENERGY LTD,LSE AIM,JE00B3RWLF12,GBP,United Kingdom
CNG.L,CHINA NONFERROUS GOLD LTD,LSE AIM,KYG215771042,GBP,United Kingdom
CNIC.L,CENTRALNIC GROUP PLC,LSE AIM,GB00BCCW4X83,GBP,United Kingdom
CNKS.L,CENKOS SECURITIES PLC,LSE AIM,GB00B1FLHR07,GBP,United Kingdom
CNMI.L,CAMPER & NICHOLSONS MARINA INV LTD,LSE AIM,GG00B1FCZR96,GBP,United Kingdom
CNN.L,CALEDONIAN TRUST,LSE AIM,GB0001628584,GBP,United Kingdom
CNR.L,CONDOR GOLD PLC,LSE AIM,GB00B8225591,GBP,United Kingdom
CNS.L,CORERO NETWORK SECURITY PLC,LSE AIM,GB00B54X0432,GBP,United Kingdom
COA.L,COATS GROUP PLC,LSE,GB00B4YZN328,GBP,United Kingdom
COB.L,COBHAM PLC,LSE,GB00B07KD360,GBP,United Kingdom
COD.L,SAINT-GOBAIN(COMPAGNIE DE),LSE,FR0000125007,GBP,United Kingdom
COG.L,CAMBRIDGE COGNITION HLDGS PLC,LSE AIM,GB00B8DV9647,GBP,United Kingdom
COM.L,COMPTOIR GROUP PLC,LSE AIM,GB00BYT1L205,GBP,United Kingdom
COMF.L,GO UCITS ETF SOLUTIONS PLC,LSE,IE00B4WPHX27,GBP,United Kingdom
CON.L,CONNEMARA MINING PLC,LSE AIM,IE00B2357X72,GBP,United Kingdom
COP.L,CIRCLE OIL,LSE AIM,IE00B034YN94,GBP,United Kingdom
COPL.L,CANADIAN OVERSEAS PETROLEUM LTD,LSE,CA13643D1078,GBP,United Kingdom
COR.L,CORETX HLDGS PLC,LSE AIM,GB00B4NJ4984,GBP,United Kingdom
COS.L,COLLAGEN SOLUTIONS PLC,LSE AIM,GB00B94T6Y14,GBP,United Kingdom
COST.L,COSTAIN GROUP,LSE,GB00B64NSP76,GBP,United Kingdom
CPG.L,COMPASS GROUP,LSE,GB00BLNN3L44,GBP,United Kingdom
CPI.L,CAPITA PLC,LSE,GB00B23K0M20,GBP,United Kingdom
CPP.L,CPPGROUP PLC,LSE AIM,GB00B5W55H93,GBP,United Kingdom
CPR.L,CARPETRIGHT,LSE,GB0001772945,GBP,United Kingdom
CPS.L,CPL RESOURCES,LSE AIM,IE0007214426,GBP,United Kingdom
CPT.L,CONCEPTA PLC,LSE AIM,GB00BYZ2R301,GBP,United Kingdom
CPX.L,CAP-XX,LSE AIM,AU0000XINAS1,GBP,United Kingdom
CRAW.L,CRAWSHAW GROUP PLC,LSE AIM,GB00B2PQMW21,GBP,United Kingdom
CRC.L,CIRCLE PROPERTY PLC,LSE AIM,JE00BYP0CK63,GBP,United Kingdom
CRDA.L,CRODA INTERNATIONAL PLC,LSE,GB00BYZWX769,GBP,United Kingdom
CRE.L,CRESTON PLC,LSE,GB0004440284,GBP,United Kingdom
CREI.L,CUSTODIAN REIT PLC,LSE,GB00BJFLFT45,GBP,United Kingdom
CRH.L,CRH,LSE,IE0001827041,GBP,United Kingdom
CRL.L,CREIGHTONS,LSE,GB0002341666,GBP,United Kingdom
CRN.L,CAIRN HOMES PLC,LSE,IE00BWY4ZF18,GBP,United Kingdom
CRND.L,CENTRAL RAND GOLD LTD,LSE AIM,GG00B92NXM24,GBP,United Kingdom
CRON.L,CRONIN GROUP PLC,LSE AIM,GB00B29YYY86,GBP,United Kingdom
CROS.L,CROSSRIDER LTD,LSE AIM,IM00BQ8NYV14,GBP,United Kingdom
CRPR.L,CROPPER(JAMES),LSE AIM,GB0002346053,GBP,United Kingdom
CRS.L,CRYSTAL AMBER FUND LTD,LSE AIM,GG00B1Z2SL48,GBP,United Kingdom
CRST.L,CREST NICHOLSON HLDGS  PLC,LSE,GB00B8VZXT93,GBP,United Kingdom
CRU.L,CORAL PRODUCTS,LSE AIM,GB0002235736,GBP,United Kingdom
CRV.L,CRAVEN HOUSE CAPITAL PLC,LSE AIM,GB00BD4FQ360,GBP,United Kingdom
CRW.L,CRANEWARE PLC,LSE AIM,GB00B2425G68,GBP,United Kingdom
CRWN.L,CROWN PLACE VCT,LSE,GB0002577434,GBP,United Kingdom
CRX.L,CYPROTEX PLC,LSE AIM,GB00BP25RZ14,GBP,United Kingdom
CSFG.L,CSF GROUP PLC,LSE AIM,JE00B61NN442,GBP,United Kingdom
CSG.L,SWEETT GROUP PLC,LSE AIM,GB00B23QD109,GBP,United Kingdom
CSN.L,CHESNARA,LSE,GB00B00FPT80,GBP,United Kingdom
CSP.L,COUNTRYSIDE PROPERTIES PLC,LSE,GB00BYPHNG03,GBP,United Kingdom
CSRT.L,CONSORT MEDICAL PLC,LSE,GB0000946276,GBP,United Kingdom
CSSG.L,CROMA SECURITY SOLUTIONS GROUP PLC,LSE AIM,GB00B5MJV178,GBP,United Kingdom
CTAG.L,CLOUDTAG INC,LSE AIM,KYG2215A1076,GBP,United Kingdom
CTG.L,CHRISTIE GROUP,LSE AIM,GB0001953156,GBP,United Kingdom
CTH.L,CARETECH HLDGS PLC,LSE AIM,GB00B0KWHQ09,GBP,United Kingdom
CTI.L,CATHAY INTERNATIONAL HLDGS LTD,LSE,BMG1965E1030,GBP,United Kingdom
CTO.L,CLARKE(T.),LSE,GB0002015021,GBP,United Kingdom
CTP.L,CASTLETON TECHNOLOGY PLC,LSE AIM,GB00BYV2WV72,GBP,United Kingdom
CTR.L,CHARLES TAYLOR PLC,LSE,GB0001883718,GBP,United Kingdom
CTY.L,CITY OF LONDON INVESTMENT TRUST,LSE,GB0001990497,GBP,United Kingdom
CTYA.L,CITY OF LONDON INVESTMENT TRUST,LSE,GB0001990836,GBP,United Kingdom
CVBP.L,COVENTRY BUILDING SOCIETY,LSE,GB0002290764,GBP,United Kingdom
CVR.L,CONVIVIALITY PLC,LSE AIM,GB00BC7H5F74,GBP,United Kingdom
CVSG.L,CVS GROUP PLC,LSE AIM,GB00B2863827,GBP,United Kingdom
CWD.L,COUNTRYWIDE PLC,LSE,GB00B9NWP991,GBP,United Kingdom
CWK.L,CRANSWICK,LSE,GB0002318888,GBP,United Kingdom
CWR.L,CERES POWER HLDGS,LSE AIM,GB00B0351429,GBP,United Kingdom
CYAN.L,CYAN HLDGS PLC,LSE AIM,GB00B0P66Q02,GBP,United Kingdom
CYBG.L,CYBG PLC,LSE,GB00BD6GN030,GBP,United Kingdom
CYN.L,CITY NATURAL RES HIGH YIELD TRT,LSE,GB0000353929,GBP,United Kingdom
CYS.L,CHRYSALIS VCT,LSE,GB0030348683,GBP,United Kingdom
CZA.L,COAL OF AFRICA LTD,LSE AIM,AU000000CZA6,GBP,United Kingdom
CZB.L,COMMERZBANK AG,LSE,DE000CBK1001,GBP,United Kingdom
D467.L,DOWNING FOUR VCT PLC,LSE,GB00BWX53D91,GBP,United Kingdom
D4LC.L,DOWNING FOUR VCT PLC,LSE,GB00BWX53953,GBP,United Kingdom
D4OA.L,DOWNING FOUR VCT PLC,LSE,GB00BWX53730,GBP,United Kingdom
D4OO.L,DOWNING FOUR VCT PLC,LSE,GB00BWX53847,GBP,United Kingdom
D4SA.L,DOWNING FOUR VCT PLC,LSE,GB00BWX53C84,GBP,United Kingdom
D4SO.L,DOWNING FOUR VCT PLC,LSE,GB00BWX53B77,GBP,United Kingdom
D4T4.L,D4T4 SOLUTIONS PLC,LSE AIM,GB0001351955,GBP,United Kingdom
DAL.L,DALATA HOTEL GROUP PLC,LSE,IE00BJMZDW83,GBP,United Kingdom
DALR.L,DALRADIAN RESOURCES INC,LSE AIM,CA2354991002,GBP,United Kingdom
DAR.L,DORCASTER PLC,LSE AIM,GB00BDB79J29,GBP,United Kingdom
DAT.L,DATANG INTL POWER GENERATION,LSE,CNE1000002Z3,GBP,United Kingdom
DATA.L,GLOBALDATA PLC,LSE AIM,GB00B87ZTG26,GBP,United Kingdom
DC.L,DIXONS CARPHONE PLC,LSE,GB00B4Y7R145,GBP,United Kingdom
DCC.L,DCC,LSE,IE0002424939,GBP,United Kingdom
DCD.L,DCD MEDIA PLC,LSE AIM,GB00BBD7QB75,GBP,United Kingdom
DCG.L,DAIRY CREST GROUP,LSE,GB0002502812,GBP,United Kingdom
DCI.L,DOLPHIN CAPITAL INVESTORS,LSE AIM,VGG2803G1028,GBP,United Kingdom
DCP.L,DIAMONDCORP PLC,LSE AIM,GB00B183ZC46,GBP,United Kingdom
DCTA.L,DIRECTA PLUS PLC,LSE AIM,GB00BSM98843,GBP,United Kingdom
DDDD.L,4D PHARMA PLC,LSE AIM,GB00BJL5BR07,GBP,United Kingdom
DDV1.L,DOWNING ONE VCT PLC,LSE,GB00BFRSVQ41,GBP,United Kingdom
DEB.L,DEBENHAMS PLC,LSE,GB00B126KH97,GBP,United Kingdom
DEL2.L,GO UCITS ETF SOLUTIONS PLC,LSE,IE00B4QNHH68,GBP,United Kingdom
DEMG.L,DELTEX MEDICAL GROUP,LSE AIM,GB0059337583,GBP,United Kingdom
DEPS.L,DEPA LTD,LSE,US2495082016,GBP,United Kingdom
DES2.L,GO UCITS ETF SOLUTIONS PLC,LSE,IE00B4QNHZ41,GBP,United Kingdom
DFI.L,DAIRY FARM INTERNATIONAL HLDGS,LSE,BMG2624N1535,GBP,United Kingdom
DFIB.L,DAIRY FARM INTERNATIONAL HLDGS,LSE,BMG2624N1535,GBP,United Kingdom
DFIJ.L,DAIRY FARM INTERNATIONAL HLDGS,LSE,BMG2624N1535,GBP,United Kingdom
DFS.L,DFS FURNITURE PLC,LSE,GB00BTC0LB89,GBP,United Kingdom
DFX.L,DEFENX PLC,LSE AIM,GB00BYNF4J61,GBP,United Kingdom
DGB.L,DIGITAL BARRIERS LTD,LSE AIM,GB00B627R876,GBP,United Kingdom
DGE.L,DIAGEO,LSE,GB0002374006,GBP,United Kingdom
DGS.L,DIGITAL GLOBE SERVICES LTD,LSE AIM,BMG2870A1036,GBP,United Kingdom
DIA.L,DIALIGHT,LSE,GB0033057794,GBP,United Kingdom
DIG.L,DUNEDIN INCOME GROWTH INVEST TRUST,LSE,GB0003406096,GBP,United Kingdom
DIGS.L,GCP STUDENT LIVING PLC,LSE,GB00B8460Z43,GBP,United Kingdom
DIL2.L,DAMILLE INVESTMENTS II LTD,LSE,GG00B7617Z91,GBP,United Kingdom
DIS.L,DISTIL PLC,LSE AIM,GB0030164023,GBP,United Kingdom
DIVI.L,DIVERSE INCOME TRUST PLC(THE),LSE,GB00B65TLW28,GBP,United Kingdom
DJAN.L,DAEJAN HLDGS,LSE,GB0002502036,GBP,United Kingdom
DJI.L,DJI HLDGS PLC,LSE AIM,GB00BNBNSF91,GBP,United Kingdom
DKL.L,DEKELOIL PUBLIC LTD,LSE AIM,CY0106502111,GBP,United Kingdom
DL2P.L,GO UCITS ETF SOLUTIONS PLC,LSE,IE00B4QNHH68,GBP,United Kingdom
DLAR.L,DE LA RUE,LSE,GB00B3DGH821,GBP,United Kingdom
DLG.L,DIRECT LINE INSURANCE GROUP PLC,LSE,GB00BY9D0Y18,GBP,United Kingdom
DLN.L,DERWENT LONDON PLC,LSE,GB0002652740,GBP,United Kingdom
DMGT.L,DAILY MAIL & GENERAL TRUST,LSE,GB0009457366,GBP,United Kingdom
DNA.L,DORIC NIMROD AIR ONE LTD,LSE,GG00B4MF3899,GBP,United Kingdom
DNA2.L,DORIC NIMROD AIR TWO LTD,LSE,GG00B3Z62522,GBP,United Kingdom
DNA3.L,DORIC NIMROD AIR THREE LTD,LSE,GG00B92LHN58,GBP,United Kingdom
DNDL.L,DUNEDIN SMALLER COS INVMT TST PLC,LSE,GB00B1GCL258,GBP,United Kingdom
DNE.L,DUNEDIN ENTERPRISE INVESTMENT TRUST,LSE,GB0005776561,GBP,United Kingdom
DNL.L,DIURNAL GROUP PLC,LSE AIM,GB00BDB6Q760,GBP,United Kingdom
DNLM.L,DUNELM GROUP PLC,LSE,GB00B1CKQ739,GBP,United Kingdom
DO1B.L,DOWNING FOUR VCT PLC,LSE,GB00B4MGR241,GBP,United Kingdom
DO1C.L,DOWNING FOUR VCT PLC,LSE,GB00B4MCHT95,GBP,United Kingdom
DO1D.L,DOWNING FOUR VCT PLC,LSE,GB00B6QPQ463,GBP,United Kingdom
DODS.L,DODS GROUP PLC,LSE AIM,GB0031129579,GBP,United Kingdom
DOM.L,DOMINO'S PIZZA GROUP PLC,LSE,GB00BYN59130,GBP,United Kingdom
DOTD.L,DOTDIGITAL GROUP PLC,LSE AIM,GB00B3W40C23,GBP,United Kingdom
DP2A.L,DOWNING TWO VCT PLC,LSE,GB00B3D74M80,GBP,United Kingdom
DP2C.L,DOWNING TWO VCT PLC,LSE,GB00B3D74S43,GBP,United Kingdom
DP2D.L,DOWNING TWO VCT PLC,LSE,GB00B4VR3D16,GBP,United Kingdom
DP2E.L,DOWNING TWO VCT PLC,LSE,GB00B4TLF407,GBP,United Kingdom
DP2F.L,DOWNING TWO VCT PLC,LSE,GB00B6ZS0J90,GBP,United Kingdom
DP2G.L,DOWNING TWO VCT PLC,LSE,GB00B8Y7CS47,GBP,United Kingdom
DP2K.L,DOWNING TWO VCT PLC,LSE,GB00BZ6CSD33,GBP,United Kingdom
DP3A.L,DOWNING THREE VCT PLC,LSE,GB00B3D74T59,GBP,United Kingdom
DP3C.L,DOWNING THREE VCT PLC,LSE,GB00B3D75146,GBP,United Kingdom
DP3D.L,DOWNING THREE VCT PLC,LSE,GB00B4V7FP75,GBP,United Kingdom
DP3E.L,DOWNING THREE VCT PLC,LSE,GB00B4VZ1D11,GBP,United Kingdom
DP3F.L,DOWNING THREE VCT PLC,LSE,GB00B6ZS1P26,GBP,United Kingdom
DP3H.L,DOWNING THREE VCT PLC,LSE,GB00BH7Y7B35,GBP,United Kingdom
DP3J.L,DOWNING THREE VCT PLC,LSE,GB00BSTK6426,GBP,United Kingdom
DPA.L,DP AIRCRAFT I LTD,LSE,GG00BBP6HP33,GBP,United Kingdom
DPH.L,DECHRA PHARMACEUTICALS,LSE,GB0009633180,GBP,United Kingdom
DPLM.L,DIPLOMA,LSE,GB0001826634,GBP,United Kingdom
DPP.L,DP POLAND PLC,LSE AIM,GB00B3Q74M51,GBP,United Kingdom
DREF.L,DUET REAL ESTATE FINANCE LTD,LSE,GG00B628S547,GBP,United Kingdom
DRG.L,DRAGANFLY INVESTMENTS,LSE AIM,JE00BSJX1352,GBP,United Kingdom
DRIP.L,DRUM INCOME PLUS REIT PLC,LSE,GB00BW4NWS02,GBP,United Kingdom
DRS.L,DRS DATA & RESEARCH SERVICES,LSE,GB0002502580,GBP,United Kingdom
DRV.L,DRIVER GROUP,LSE AIM,GB00B0L9C092,GBP,United Kingdom
DRX.L,DRAX GROUP,LSE,GB00B1VNSX38,GBP,United Kingdom
DS2P.L,GO UCITS ETF SOLUTIONS PLC,LSE,IE00B4QNHZ41,GBP,United Kingdom
DSG.L,DILLISTONE GROUP,LSE AIM,GB00B13QQB40,GBP,United Kingdom
DTC.L,DATATEC,LSE AIM,ZAE000017745,GBP,United Kingdom
DTG.L,DART GROUP PLC,LSE AIM,GB00B1722W11,GBP,United Kingdom
DTY.L,DIGNITY PLC,LSE,GB00BRB37M78,GBP,United Kingdom
DUKE.L,DUKE ROYALTY LTD,LSE AIM,GG00BYZSSY63,GBP,United Kingdom
DUPD.L,DRAGON-UKRAINIAN PROPERTIES&DEVLPMT,LSE AIM,IM00B1XH2B90,GBP,United Kingdom
DVO.L,DEVRO,LSE,GB0002670437,GBP,United Kingdom
DVT.L,DAVICTUS PLC,LSE,JE00BYY5RQ34,GBP,United Kingdom
DVW.L,DEE VALLEY GROUP,LSE,GB0031798449,GBP,United Kingdom
DVWA.L,DEE VALLEY GROUP,LSE,GB0031801367,GBP,United Kingdom
DWCG.L,DW CATALYST LTD,LSE,GG00B4XV9331,GBP,United Kingdom
DWHA.L,DEWHURST,LSE AIM,GB0002675261,GBP,United Kingdom
DWHT.L,DEWHURST,LSE AIM,GB0002675048,GBP,United Kingdom
DX.L,DX (GROUP) PLC,LSE AIM,GB00BJTCG679,GBP,United Kingdom
E2V.L,E2V TECHNOLOGIES,LSE,GB00B01DW905,GBP,United Kingdom
EAH.L,ECO ANIMAL HEALTH GROUP PLC,LSE AIM,GB0032036807,GBP,United Kingdom
EAST.L,EASTPHARMA LTD,LSE,US27778Q2049,GBP,United Kingdom
EAT.L,EUROPEAN ASSETS TRUST NV,LSE,NL0000226090,GBP,United Kingdom
EBQ.L,EBIQUITY PLC,LSE AIM,GB0004126057,GBP,United Kingdom
ECEL.L,EUROCELL PLC,LSE,GB00BVV2KN49,GBP,United Kingdom
ECK.L,ECKOH PLC,LSE AIM,GB0033359141,GBP,United Kingdom
ECM.L,ELECTROCOMPONENTS,LSE,GB0003096442,GBP,United Kingdom
ECR.L,ECR MINERALS PLC,LSE AIM,GB00B0P4LQ95,GBP,United Kingdom
ECWO.L,ECOFIN WATER & POWER OPPORTUNITIES,LSE,GB00B09LK252,GBP,United Kingdom
EDEN.L,EDEN RESEARCH,LSE AIM,GB0001646941,GBP,United Kingdom
EDGC.L,EDGE PERFORMANCE VCT PLC,LSE,GB00B1GJYK55,GBP,United Kingdom
EDGD.L,EDGE PERFORMANCE VCT PLC,LSE,GB00B28M6V44,GBP,United Kingdom
EDGE.L,EDGE PERFORMANCE VCT PLC,LSE,GB00B00DDX23,GBP,United Kingdom
EDGF.L,EDGE PERFORMANCE VCT PLC,LSE,GB00B560SW69,GBP,United Kingdom
EDGG.L,EDGE PERFORMANCE VCT PLC,LSE,GB00B4LQCP32,GBP,United Kingdom
EDGH.L,EDGE PERFORMANCE VCT PLC,LSE,GB00B44VMB16,GBP,United Kingdom
EDGI.L,EDGE PERFORMANCE VCT PLC,LSE,GB00B5B6VC05,GBP,United Kingdom
EDIN.L,EDINBURGH INVESTMENT TRUST,LSE,GB0003052338,GBP,United Kingdom
EDL.L,EDENVILLE ENERGY PLC,LSE AIM,GB00BD0S4T13,GBP,United Kingdom
EDP.L,ELECTRONIC DATA PROCESSING PLC,LSE,GB0003101523,GBP,United Kingdom
EDR.L,EGDON RESOURCES PLC,LSE AIM,GB00B28YML29,GBP,United Kingdom
EDV.L,ELDERSTREET VCT,LSE,GB0002867140,GBP,United Kingdom
EEP.L,EASTERN EUROPEAN PROPERTY FUND,LSE AIM,GB00B0XQ3R24,GBP,United Kingdom
EFGD.L,EFG HERMES HLDGS,LSE,US2684254020,GBP,United Kingdom
EFID.L,EDITA FOOD INDUSTRIES SAE,LSE,US28106T2096,GBP,United Kingdom
EFM.L,EDINBURGH DRAGON TRUST,LSE,GB0002945029,GBP,United Kingdom
EGIC.L,ELECTRICAL GEODESICS INC,LSE AIM,US28501X2018,GBP,United Kingdom
EGS.L,EG SOLUTIONS PLC,LSE AIM,GB00B07XR777,GBP,United Kingdom
EHG.L,ELEGANT HOTELS GROUP PLC,LSE AIM,GB00BWXSNY91,GBP,United Kingdom
EIH.L,EIH PLC,LSE AIM,IM00B1HYQW54,GBP,United Kingdom
EIHD.L,EIH,LSE,US2685252015,GBP,United Kingdom
EKF.L,EKF DIAGNOSTICS HOLDINGS PLC,LSE AIM,GB0031509804,GBP,United Kingdom
EKT.L,ELEKTRON TECHNOLOGY PLC,LSE AIM,GB00B0C5RG72,GBP,United Kingdom
ELA.L,ELAND OIL & GAS PLC,LSE AIM,GB00B8HHWX64,GBP,United Kingdom
ELCO.L,ELECOSOFT PLC,LSE AIM,GB0003081246,GBP,United Kingdom
ELE.L,ELECTRIC WORD,LSE AIM,GB0003083622,GBP,United Kingdom
ELLA.L,ECCLESIASTICAL INSURANCE OFFICE,LSE,GB0003035382,GBP,United Kingdom
