symbol,FullName,Exchange,ISIN,Currency,Country
RAM.LS,RAMADA,Euronext Lisbon,PTFRV0AE0004,EUR,Portugal
RAND.AS,RANDSTAD NV,Euronext Amsterdam,NL0000379121,EUR,Netherlands
RAT.MI,RATTI,Euronext Milan,IT0004724107,EUR,Italy
RBO.PA,ROCHE BOBOIS,Euronext Paris,FR0013344173,EUR,France
RBT.PA,ROBERTET,Euronext Paris,FR0000039091,EUR,France
RCO.PA,REMY COINTREAU,Euronext Paris,FR0000130395,EUR,France
RCS.MI,RCS MEDIAGROUP,Euronext Milan,IT0004931496,EUR,Italy
RDF.MI,REDELFI,Euronext Growth Milan,IT0005496101,EUR,Italy
RDUE.MI,ERREDUE,Euronext Growth Milan,IT0005521247,EUR,Italy
REACH.OL,REACH SUBSEA,Oslo Børs,NO0003117202,NOK,Norway
REAL.BR,REALCO,Euronext Access Brussels,BE0003841583,EUR,Belgium
REC.MI,RECORDATI ORD,Euronext Milan,IT0003828271,EUR,Italy
RECT.BR,RECTICEL,Euronext Brussels,BE0003656676,EUR,Belgium
REFL.OL,REFUELS,Euronext Growth Oslo,NL0015001BF4,NOK,Norway
REI.BR,REIBEL,Euronext Access Brussels,BE0003829463,EUR,Belgium
REINA.AS,REINET INVESTMENTS,Euronext Amsterdam,LU0383812293,EUR,Netherlands
REN.AS,RELX,Euronext Amsterdam,GB00B2B0DG97,EUR,Netherlands
RENE.LS,REN,Euronext Lisbon,PTREL0AM0008,EUR,Portugal
RES.MI,RES,Euronext Growth Milan,IT0005543613,EUR,Italy
RET.AS,RETAIL ESTATES,"Euronext Brussels, Amsterdam",BE0003720340,EUR,Netherlands
RETI.MI,RETI,Euronext Growth Milan,IT0005418204,EUR,Italy
REVO.MI,REVO INSURANCE,Euronext Milan,IT0005513202,EUR,Italy
REY.MI,REPLY,Euronext Milan,IT0005282865,EUR,Italy
RF.PA,EURAZEO,Euronext Paris,FR0000121121,EUR,France
RFG.MI,RACING FORCE,Euronext Growth Milan,IT0005466963,EUR,Italy
RFLTC.MI,REDFISH,Euronext Growth Milan,IT0005549354,EUR,Italy
RI.PA,PERNOD RICARD,Euronext Paris,FR0000120693,EUR,France
RING.OL,SPBK1 RINGERIKE,Oslo Børs,NO0006390400,NOK,Norway
RIVER.OL,RIVER TECH,Euronext Growth Oslo,MT0001710103,NOK,Norway
RKT.MI,ROCKET SHARING C,Euronext Growth Milan,IT0005481830,EUR,Italy
RMS.PA,HERMES INTL,Euronext Paris,FR0000052292,EUR,France
RMT.MI,RIBA MUNDO,Euronext Growth Milan,ES0105724001,EUR,Italy
RN.MI,RISANAMENTO,Euronext Milan,IT0001402269,EUR,Italy
RNO.PA,RENAULT,Euronext Paris,FR0000131906,EUR,France
RNV.MI,RENOVALO,Euronext Growth Milan,IT0005500571,EUR,Italy
ROCK.BR,WHITESTONE GROUP,Euronext Growth Brussels,BE0974401334,EUR,Belgium
ROGS.OL,ROGALAND SPAREBANK,Oslo Børs,NO0006001007,NOK,Norway
ROM.OL,ROMREAL,Euronext Expand Oslo,BMG763301022,NOK,Norway
ROMER.OL,ROMERIKE SPAREBK,Euronext Growth Oslo,NO0010808405,NOK,Norway
ROU.BR,ROULARTA,Euronext Brussels,BE0003741551,EUR,Belgium
RPTN.MI,RINO PETINO,Euronext Growth Milan,IT0005663429,EUR,Italy
RTL.MI,RT&L,Euronext Growth Milan,IT0005680373,EUR,Italy
RUI.PA,RUBIS,Euronext Paris,FR0013269123,EUR,France
RWAY.MI,RAI WAY,Euronext Milan,IT0005054967,EUR,Italy
RWY.MI,REWAY GROUP,Euronext Growth Milan,IT0005528069,EUR,Italy
RXL.PA,REXEL,Euronext Paris,FR0010451203,EUR,France
RYA.IR,RYANAIR HOLD. PLC,Euronext Dublin,IE00BYTBXV33,EUR,Ireland
S30.PA,SOLUTIONS 30 SE,Euronext Paris,FR0013379484,EUR,France
S3D.MI,SOLID WORLD GROUP,Euronext Growth Milan,IT0005497893,EUR,Italy
SAB.MI,SABAF,Euronext Milan,IT0001042610,EUR,Italy
SABE.PA,SAINT JEAN GROUPE,Euronext Paris,FR0000060121,EUR,France
SAC.MI,SACCHERIA F. FRANC,Euronext Growth Milan,IT0005521551,EUR,Italy
SACI.PA,FIDUCIAL OFF.SOL.,Euronext Paris,FR0000061418,EUR,France
SAF.PA,SAFRAN,Euronext Paris,FR0000073272,EUR,France
SAGA.OL,SAGA PURE,Oslo Børs,NO0010572589,NOK,Norway
SALM.OL,SALMAR,Oslo Børs,NO0010310956,NOK,Norway
SALME.OL,SALMON EVOLUTION,Oslo Børs,NO0010892094,NOK,Norway
SAMS.PA,SAMSE,Euronext Paris,FR0000060071,EUR,France
SAN.PA,SANOFI,Euronext Paris,FR0000120578,EUR,France
SATS.OL,SATS,Oslo Børs,NO0010863285,NOK,Norway
SAVE.PA,SAVENCIA,Euronext Paris,FR0000120107,EUR,France
SB1NO.OL,SPAREBANK 1 SØR-N,Oslo Børs,NO0010631567,NOK,Norway
SB68.OL,SPARBNK 68 GR NORD,Euronext Growth Oslo,NO0010887110,NOK,Norway
SBC.MI,SICILY BY CAR,Euronext Growth Milan,IT0005556581,EUR,Italy
SBMO.AS,SBM OFFSHORE,Euronext Amsterdam,NL0000360618,EUR,Netherlands
SBNOR.OL,SPAREBANKEN NORGE,Oslo Børs,NO0006000900,NOK,Norway
SBO.OL,SELVAAG BOLIG,Oslo Børs,NO0010612450,NOK,Norway
SBT.PA,OENEO,Euronext Paris,FR0000052680,EUR,France
SCANA.OL,SCANA,Oslo Børs,NO0003053308,NOK,Norway
SCATC.OL,SCATEC,Oslo Børs,NO0010715139,NOK,Norway
SCB.LS,S.CLUBE BRAGA,Euronext Access Lisbon,PTSCB0AM0001,EUR,Portugal
SCHP.PA,SECHE ENVIRONNEM.,Euronext Paris,FR0000039109,EUR,France
SCK.MI,SCIUKER FRAMES,Euronext Growth Milan,IT0005340051,EUR,Italy
SCP.LS,SPORTING,Euronext Lisbon,PTSCP0AM0001,EUR,Portugal
SCR.PA,SCOR SE,Euronext Paris,FR0010411983,EUR,France
SCT.LS,TOYOTA CAETANO,Euronext Lisbon,PTSCT0AP0018,EUR,Portugal
SDG.PA,SYNERGIE,Euronext Paris,FR0000032658,EUR,France
SDSD.OL,S.D. STANDARD ETC,Oslo Børs,CY0101550917,NOK,Norway
SEA1.OL,Sea1 Offshore,Euronext Growth Oslo,KYG812291253,NOK,Norway
SEIF.MI,SOC EDIT IL FATTO,Euronext Growth Milan,IT0005353484,EUR,Italy
SELER.PA,SELECTIRENTE,Euronext Paris,FR0004175842,EUR,France
SEM.LS,SEMAPA,Euronext Lisbon,PTSEM0AM0004,EUR,Portugal
SEQUA.BR,SEQUANA MEDICAL,Euronext Brussels,BE0974340722,EUR,Belgium
SERI.MI,SERI INDUSTRIAL,Euronext Milan,IT0005283640,EUR,Italy
SES.MI,SESA,Euronext Milan,IT0004729759,EUR,Italy
SESG.PA,SES,Euronext Paris,LU0088087324,EUR,France
SFCA.PA,SOC FRANC CASINOS,Euronext Paris,FR0010209809,EUR,France
SFER.MI,SALV FERRAGAMO,Euronext Milan,IT0004712375,EUR,Italy
SFL.MI,SAFILO GROUP,Euronext Milan,IT0004604762,EUR,Italy
SFPI.PA,GROUPE SFPI,Euronext Paris,FR0004155000,EUR,France
SFT.MI,SOFTLAB,Euronext Milan,IT0001469953,EUR,Italy
SGC.MI,SG COMPANY,Euronext Growth Milan,IT0005337172,EUR,Italy
SGF.MI,SOGEFI,Euronext Milan,IT0000076536,EUR,Italy
SGO.PA,SAINT GOBAIN,"Euronext Paris, Amsterdam, Brussels",FR0000125007,EUR,France
SGRO.PA,SEGRO PLC,Euronext Paris,GB00B5ZN1N88,EUR,France
SHELL.AS,SHELL PLC,Euronext Amsterdam,GB00BP6MXD84,EUR,Netherlands
SHUR.BR,SHURGARD,Euronext Brussels,GG00BQZCBZ44,EUR,Belgium
SIAV.MI,SIAV,Euronext Growth Milan,IT0005504128,EUR,Italy
SIFG.AS,SIF HOLDING,Euronext Amsterdam,NL0011660485,EUR,Netherlands
SIGBS.PA,GENSIGHT BSA,Euronext Growth Paris,FR0014010IB4,EUR,France
SIGHT.PA,GENSIGHT BIOLOGICS,Euronext Paris,FR0013183985,EUR,France
SIP.BR,SIPEF,Euronext Brussels,BE0003898187,EUR,Belgium
SIT.MI,SIT,Euronext Milan,IT0005262149,EUR,Italy
SK.PA,S.E.B.,Euronext Paris,FR0000121709,EUR,France
SKAND.OL,SKANDIA GREENPOWER,Euronext Growth Oslo,NO0010931207,NOK,Norway
SKUE.OL,SKUE SPAREBANK,Oslo Børs,NO0006001809,NOK,Norway
SL.MI,SANLORENZO,Euronext Milan,IT0003549422,EUR,Italy
SLBEN.LS,BENFICA,Euronext Lisbon,PTSLB0AM0010,EUR,Portugal
SLCO.PA,SELCODIS,Euronext Paris,FR0000065492,EUR,France
SLIGR.AS,SLIGRO FOOD GROUP,Euronext Amsterdam,NL0000817179,EUR,Netherlands
SMCAP.MI,SMART CAPITAL,Euronext Growth Milan,IT0005621070,EUR,Italy
SMCP.PA,SMCP,Euronext Paris,FR0013214145,EUR,France
SMLBS.PA,SMALTO BSA,Euronext Access Paris,FR0010649228,EUR,France
SMN.MI,SIMONE,Euronext Growth Milan,IT0005573123,EUR,Italy
SMOP.OL,SMARTOPTICS GROUP,Oslo Børs,NO0011012502,NOK,Norway
SNC.LS,"SONAECOM,SGPS",Euronext Lisbon,PTSNC0AM0006,EUR,Portugal
SNG.LS,SONAGI,Euronext Access Lisbon,PTSNG0AM0007,EUR,Portugal
SNI.OL,STOLT-NIELSEN,Oslo Børs,BMG850801025,NOK,Norway
SNM.OL,SHAMARAN PETROLEUM,Euronext Growth Oslo,BMG8080M1001,NOK,Norway
SNOR.OL,SPBK 1 NORDMØRE,Oslo Børs,NO0010691660,NOK,Norway
SNTIA.OL,SENTIA,Oslo Børs,NO0013573014,NOK,Norway
SOAG.OL,SPBK1 ØSTFOLD AKE,Oslo Børs,NO0010285562,NOK,Norway
SOF.BR,SOFINA,Euronext Brussels,BE0003717312,EUR,Belgium
SOFF.OL,SOLSTAD OFFSHORE,Oslo Børs,NO0003080608,NOK,Norway
SOFT.BR,SOFTIMAT,Euronext Growth Brussels,BE0003773877,EUR,Belgium
SOFTX.OL,SOFTOX SOLUTIONS,Euronext Growth Oslo,NO0010811961,NOK,Norway
SOGES.MI,SOGES GROUP,Euronext Growth Milan,IT0005597411,EUR,Italy
SOGN.OL,SOGN SPAREBANK,Oslo Børs,NO0006000603,NOK,Norway
SOI.PA,SOITEC,Euronext Paris,FR0013227113,EUR,France
SOL.MI,SOL,Euronext Milan,IT0001206769,EUR,Italy
SOLB.PA,SOLVAY,"Euronext Brussels, Paris",BE0003470755,EUR,France
SOLV.BR,SOLVAC NOM(RETAIL),Euronext Brussels,BE0003545531,EUR,Belgium
SOM.MI,SOMEC,Euronext Milan,IT0005329815,EUR,Italy
SOMA.OL,SOLSTAD MARITIME,Oslo Børs,NO0013135368,NOK,Norway
SON.LS,SONAE,Euronext Lisbon,PTSON0AM0001,EUR,Portugal
SOP.PA,SOPRA STERIA GROUP,Euronext Paris,FR0000050809,EUR,France
SOS.MI,SOSTRAVEL.COM,Euronext Growth Milan,IT0005338675,EUR,Italy
SPA.BR,SPADEL,Euronext Brussels,BE0003798155,EUR,Belgium
SPEL.PA,FONCIERE VOLTA,Euronext Paris,FR0000053944,EUR,France
SPIE.PA,SPIE,Euronext Paris,FR0012757854,EUR,France
SPM.MI,SAIPEM,Euronext Milan,IT0005495657,EUR,Italy
SPOG.OL,SPAREBANKEN ØST,Oslo Børs,NO0006222009,NOK,Norway
SPOL.OL,SPBK 1 ØSTLANDET,Oslo Børs,NO0010751910,NOK,Norway
SRG.MI,SNAM,Euronext Milan,IT0003153415,EUR,Italy
SRP.PA,SHOWROOMPRIVE,Euronext Paris,FR0013006558,EUR,France
SSL.MI,S.S. LAZIO,Euronext Milan,IT0003621783,EUR,Italy
STB.OL,STOREBRAND,Oslo Børs,NO0003053605,NOK,Norway
STEBS.PA,STREAMWIDE BSAANE,Euronext Growth Paris,FR001400Z5J4,EUR,France
STECH.OL,SOILTECH,Oslo Børs,NO0010713571,NOK,Norway
STF.PA,STEF,Euronext Paris,FR0000064271,EUR,France
STLAM.MI,STELLANTIS,Euronext Milan,NL00150001Q9,EUR,Italy
STLAP.PA,STELLANTIS NV,Euronext Paris,NL00150001Q9,EUR,France
STMMI.MI,STMICROELECTRONICS,Euronext Milan,NL0000226223,EUR,Italy
STMPA.PA,STMICROELECTRONICS,Euronext Paris,NL0000226223,EUR,France
STRO.OL,STRONGPOINT,Oslo Børs,NO0010098247,NOK,Norway
STST.OL,STAINLESS TANKERS,Euronext Growth Oslo,NO0012780958,NOK,Norway
SU.PA,SCHNEIDER ELECTRIC,Euronext Paris,FR0000121972,EUR,France
SUBC.OL,SUBSEA 7,Oslo Børs,LU0075646355,NOK,Norway
SVS.MI,SVAS BIOSANA,Euronext Growth Milan,IT0005469264,EUR,Italy
SW.PA,SODEXO,Euronext Paris,FR0000121220,EUR,France
SWICH.AS,SWI CAPITAL,Euronext Amsterdam,SGXPZ11CH7U7,EUR,Netherlands
SWON.OL,SOFTWAREONE HOLD,Oslo Børs,CH0496451508,NOK,Norway
SWP.PA,SWORD GROUP,Euronext Paris,FR0004180578,EUR,France
SYENS.BR,SYENSQO,Euronext Brussels,BE0974464977,EUR,Belgium
SYS.MI,SYS-DAT,Euronext Milan,IT0005595423,EUR,Italy
TALEA.MI,TALEA,Euronext Growth Milan,IT0005378333,EUR,Italy
TB.MI,TRIBOO,Euronext Milan,IT0005001554,EUR,Italy
TBSO.PA,TBSO,Euronext Paris,FR0000063307,EUR,France
TCG.MI,TECNO,Euronext Growth Milan,IT0005658841,EUR,Italy
TCM.MI,TECMA SOLUTIONS,Euronext Growth Milan,IT0005425050,EUR,Italy
TDBS.PA,TONNER DRONES BSA,Euronext Growth Paris,FR001400RIB4,EUR,France
TDBS2.PA,TD BSA 2025-2,Euronext Growth Paris,FR0014012OE2,EUR,France
TDBS3.PA,TD BSA 2025-3,Euronext Growth Paris,FR0014012ZX8,EUR,France
TDSA.LS,TEIXEIRA DUARTE,Euronext Lisbon,PTTD10AM0000,EUR,Portugal
TE.PA,TECHNIP ENERGIES,Euronext Paris,NL0014559478,EUR,France
TECH.OL,TECHSTEP,Oslo Børs,NO0012916131,NOK,Norway
TEKNA.OL,TEKNA HOLDING,Oslo Børs,NO0010951577,NOK,Norway
TEL.OL,TELENOR,Oslo Børs,NO0010063308,NOK,Norway
TEN.MI,TENARIS,Euronext Milan,LU2598331598,EUR,Italy
TEP.PA,TELEPERFORMANCE,Euronext Paris,FR0000051807,EUR,France
TES.MI,TESMEC,Euronext Milan,IT0004585243,EUR,Italy
TESB.BR,TESSENDERLO,Euronext Brussels,BE0003555639,EUR,Belgium
TEXF.BR,TEXAF,Euronext Brussels,BE0974263924,EUR,Belgium
TFF.PA,TFF GROUP,Euronext Paris,FR0013295789,EUR,France
TFG.AS,TETRAGON FIN GRP,Euronext Amsterdam,GG00B1RMC548,USD,Netherlands
TFI.PA,TF1,Euronext Paris,FR0000054900,EUR,France
TFIN.MI,TREVI FIN IND,Euronext Milan,IT0005709909,EUR,Italy
TGS.OL,TGS,Oslo Børs,NO0003078800,NOK,Norway
TGYM.MI,TECHNOGYM,Euronext Milan,IT0005162406,EUR,Italy
THEBS.PA,THERACLION BSA,Euronext Growth Paris,FR00140180O2,EUR,France
THEON.AS,THEON INTERNAT,Euronext Amsterdam,CY0200751713,EUR,Netherlands
THEP.PA,THERMADOR GROUPE,Euronext Paris,FR0013333432,EUR,France
TIME.MI,COMPAGNIA  CARAIBI,Euronext Growth Milan,IT0005453235,EUR,Italy
TINC.BR,TINC,Euronext Brussels,BE0974282148,EUR,Belgium
TINDE.OL,TINDE SPAREBANK,Euronext Growth Oslo,NO0010759988,NOK,Norway
TIP.MI,TAMBURI,Euronext Milan,IT0003153621,EUR,Italy
TISG.MI,THE ITALIAN SEA G,Euronext Milan,IT0005439085,EUR,Italy
TIT.MI,TELECOM ITALIA,Euronext Milan,IT0005712671,EUR,Italy
TITC.PA,TITAN S.A.,"Euronext Brussels, Paris",BE0974338700,EUR,France
TKO.PA,TIKEHAU CAPITAL,Euronext Paris,FR0013230612,EUR,France
TLM.MI,TELMES,Euronext Growth Milan,IT0005683401,EUR,Italy
TLS.MI,TELESIA,Euronext Growth Milan,IT0005240046,EUR,Italy
TMP.MI,TMP GROUP,Euronext Growth Milan,IT0005531238,EUR,Italy
TNG.PA,TRANSGENE,Euronext Paris,FR0005175080,EUR,France
TNX.MI,TENAX INTERNAT,Euronext Growth Milan,IT0005428898,EUR,Italy
TOM.OL,TOMRA SYSTEMS,Oslo Børs,NO0012470089,NOK,Norway
TOM2.AS,TOMTOM,Euronext Amsterdam,NL0013332471,EUR,Netherlands
TPRO.MI,TECHNOPROBE,Euronext Milan,IT0005482333,EUR,Italy
TPS.MI,TPS,Euronext Growth Milan,IT0005246142,EUR,Italy
TRAI.MI,TRADELAB,Euronext Growth Milan,IT0005651507,EUR,Italy
TRI.PA,TRIGANO,Euronext Paris,FR0005691656,EUR,France
TRIO.AS,TRIODOS BANK,Euronext Amsterdam,NL0010407946,EUR,Netherlands
TRMED.OL,THOR MEDICAL,Oslo Børs,NO0010597883,NOK,Norway
TRN.MI,TERNA,Euronext Milan,IT0003242622,EUR,Italy
TRSB.OL,TRØNDELAG SPBK,Oslo Børs,NO0010788268,NOK,Norway
TSL.MI,TESSELLIS,Euronext Milan,IT0005496473,EUR,Italy
TTE.PA,TOTALENERGIES,"Euronext Paris, Brussels",FR0000120271,EUR,France
TUB.BR,TUBIZE-FIN,Euronext Brussels,BE0003823409,EUR,Belgium
TVRB.PA,TELEVERBIER,Euronext Paris,CH0008175645,EUR,France
TWEKA.AS,TKH GROUP,Euronext Amsterdam,NL0000852523,EUR,Netherlands
TWL.MI,TRAWELL CO,Euronext Growth Milan,IT0005717571,EUR,Italy
TXT.MI,TXT E-SOLUTIONS,Euronext Milan,IT0001454435,EUR,Italy
TYA.MI,TOSCANA AEROPORTI,Euronext Milan,IT0000214293,EUR,Italy
U24.MI,UCAPITAL24,Euronext Growth Milan,IT0005380461,EUR,Italy
UBA.MI,UBALDI COSTRUZIONI,Euronext Growth Milan,IT0005628158,EUR,Italy
UBI.PA,UBISOFT ENTERTAIN,Euronext Paris,FR0000054470,EUR,France
UCB.BR,UCB,Euronext Brussels,BE0003739530,EUR,Belgium
UCG.MI,UNICREDIT,Euronext Milan,IT0005239360,EUR,Italy
UD.MI,UNIDATA,Euronext Milan,IT0005573065,EUR,Italy
UMG.AS,UMG,Euronext Amsterdam,NL0015000IY2,EUR,Netherlands
UMI.BR,UMICORE,Euronext Brussels,BE0974320526,EUR,Belgium
UNA.AS,UNILEVER,Euronext Amsterdam,GB00BVZK7T90,EUR,Netherlands
UNI.MI,UNIPOL,Euronext Milan,IT0004810054,EUR,Italy
UPR.IR,UNIPHAR PLC,Euronext Growth Dublin,IE00BJ5FQX74,EUR,Ireland
URW.PA,UNIBAIL-RODAMCO-WE,Euronext Paris,FR0013326246,EUR,France
VAC.PA,PIERRE VACANCES,Euronext Paris,FR0000073041,EUR,France
VACBS.PA,PIERRE VAC BSA ACT,Euronext Paris,FR001400B4H9,EUR,France
VACBT.PA,PIERRE VAC BSA CRE,Euronext Paris,FR001400B4G1,EUR,France
VAF.LS,VAA VISTA ALEGRE,Euronext Lisbon,PTVAA0AM0019,EUR,Portugal
VALUE.AS,VALUE8,Euronext Amsterdam,NL0010661864,EUR,Netherlands
VAN.BR,VAN DE VELDE,Euronext Brussels,BE0003839561,EUR,Belgium
VANTI.PA,VANTIVA,Euronext Paris,FR0013505062,EUR,France
VAR.OL,VÅR ENERGI,Oslo Børs,NO0011202772,NOK,Norway
VARV.MI,SBE-VARVIT,Euronext Growth Milan,IT0005568461,EUR,Italy
VASTB.AS,VASTNED,"Euronext Brussels, Amsterdam",BE0003754687,EUR,Netherlands
VAZBS.PA,VAZIVA BSA,Euronext Growth Paris,FR0014014OK5,EUR,France
VCT.PA,VICAT,Euronext Paris,FR0000031775,EUR,France
VEI.OL,VEIDEKKE,Oslo Børs,NO0005806802,NOK,Norway
VEND.OL,VEND MARKETPLACES,Oslo Børs,NO0010736879,NOK,Norway
VETO.PA,VETOQUINOL,Euronext Paris,FR0004186856,EUR,France
VGP.BR,VGP,Euronext Brussels,BE0003878957,EUR,Belgium
VIE.PA,VEOLIA ENVIRON.,Euronext Paris,FR0000124141,EUR,France
VIL.PA,VIEL ET COMPAGNIE,Euronext Paris,FR0000050049,EUR,France
VIM.MI,VIMI FASTENERS,Euronext Growth Milan,IT0004717200,EUR,Italy
VIO.BR,VIOHALCO,Euronext Brussels,BE0974271034,EUR,Belgium
VIRI.PA,VIRIDIEN,Euronext Paris,FR001400PVN6,EUR,France
VIRP.PA,VIRBAC,Euronext Paris,FR0000031577,EUR,France
VISTN.OL,VISTIN PHARMA,Oslo Børs,NO0010734122,NOK,Norway
VIV.PA,VIVENDI SE,Euronext Paris,FR0000127771,EUR,France
VK.PA,VALLOUREC,Euronext Paris,FR0013506730,EUR,France
VLA.PA,VALNEVA,Euronext Paris,FR0004056851,EUR,France
VLC.MI,VALICA,Euronext Growth Milan,IT0005562514,EUR,Italy
VLK.AS,V LANSCHOT KEMPEN,Euronext Amsterdam,NL0000302636,EUR,Netherlands
VLS.MI,VALSOIA,Euronext Milan,IT0001018362,EUR,Italy
VLT.MI,VALTECNE,Euronext Growth Milan,IT0005532525,EUR,Italy
VLTSA.PA,VOLTALIA,Euronext Paris,FR0011995588,EUR,France
VMX.PA,VERIMATRIX,Euronext Paris,FR0010291245,EUR,France
VNE.MI,VNE,Euronext Growth Milan,IT0005556110,EUR,Italy
VNT.MI,VANTEA SMART,Euronext Growth Milan,IT0005433765,EUR,Italy
VNXT.MI,VINEXT,Euronext Growth Milan,IT0005652414,EUR,Italy
VOIM.OL,VOIM,Oslo Børs,NO0010358484,NOK,Norway
VOW.OL,VOW,Oslo Børs,NO0010708068,NOK,Norway
VPK.AS,VOPAK,Euronext Amsterdam,NL0009432491,EUR,Netherlands
VRLA.PA,VERALLIA,Euronext Paris,FR0013447729,EUR,France
VTA.AS,VOLTA FINANCE,Euronext Amsterdam,GG00B1GHHH78,EUR,Netherlands
VTR.PA,VITURA,Euronext Paris,FR0010309096,EUR,France
VTURA.OL,VENTURA OFFSHORE,Euronext Growth Oslo,BMG730931091,NOK,Norway
VU.PA,Vusion,Euronext Paris,FR0010282822,EUR,France
VVG.MI,VIVENDA GROUP,Euronext Growth Milan,IT0005622581,EUR,Italy
VVL.OL,VOSS VEKSEL OGLAND,Oslo Børs,NO0003025009,NOK,Norway
VVY.AS,VIVORYON,Euronext Amsterdam,NL00150002Q7,EUR,Netherlands
WAAT28.MI,W AATECH 23-28,Euronext Growth Milan,IT0005550501,EUR,Italy
WABC29.MI,W ABC COMP 22-29,Euronext Growth Milan,IT0005515363,EUR,Italy
WABTG.MI,W ALFIO BARD 17-27,Euronext Growth Milan,IT0005245607,EUR,Italy
WAGA.PA,WAGA ENERGY,Euronext Paris,FR0012532810,EUR,France
WAMB26.MI,W AMBROMOBIL 20-26,Euronext Growth Milan,IT0005425092,EUR,Italy
WAMI28.MI,WARR FRIENDS 26-28,Euronext Growth Milan,IT0005707846,EUR,Italy
WART28.MI,W DEOD GALLE 23-28,Euronext Growth Milan,IT0005528929,EUR,Italy
WAVE.PA,WAVESTONE,Euronext Paris,FR0013357621,EUR,France
WAWI.OL,WALLENIUS WILHELMS,Oslo Børs,NO0010571680,NOK,Norway
WBD.MI,WEBUILD,Euronext Milan,IT0003865570,EUR,Italy
WBDR.MI,WEBUILD RSP,Euronext Milan,IT0003865588,EUR,Italy
WBS.MI,WEBSOLUTE,Euronext Growth Milan,IT0005384901,EUR,Italy
WDEA27.MI,W ADRIATICA 24-27,Euronext Growth Milan,IT0005600231,EUR,Italy
WDHH28.MI,WARR DHH 25-28,Euronext Growth Milan,IT0005645541,EUR,Italy
WDIT27.MI,WDESTINATION 24-27,Euronext Growth Milan,IT0005630220,EUR,Italy
WDP.AS,WDP,"Euronext Brussels, Amsterdam",BE0974349814,EUR,Netherlands
WEB.BR,WAREHOUSES ESTATES,Euronext Brussels,BE0003734481,EUR,Belgium
WEHB.BR,WERELDHAVE BELGIUM,Euronext Brussels,BE0003724383,EUR,Belgium
WEHI.MI,WARR EHI,Euronext Growth Milan,IT0005723371,EUR,Italy
WEST.OL,WESTERN BULK CHART,Euronext Growth Oslo,NO0010768096,NOK,Norway
WETI29.MI,WARR ETI 26-29,Euronext Growth Milan,IT0005719965,EUR,Italy
WEXE26.MI,WARR EXECUS 23-26,Euronext Growth Milan,IT0005557498,EUR,Italy
WFCT26.MI,WFINCANTIERI 24-26,Euronext Milan,IT0005599862,EUR,Italy
WFTC26.MI,W FIN TECH 21-26,Euronext Growth Milan,IT0005475147,EUR,Italy
WGAIN.MI,WARR GAIN360 25-28,Euronext Growth Milan,IT0005672602,EUR,Italy
WGEO26.MI,WARR GEOX 25-26,Euronext Milan,IT0005644809,EUR,Italy
WGIS26.MI,W GISMONDI 19-26,Euronext Growth Milan,IT0005391104,EUR,Italy
WGML27.MI,W G.M. LEATH 22-27,Euronext Growth Milan,IT0005498602,EUR,Italy
WGT27.MI,W GT TALENT 24-27,Euronext Growth Milan,IT0005607541,EUR,Italy
WHA.AS,WERELDHAVE,Euronext Amsterdam,NL0000289213,EUR,Netherlands
WHIK26.MI,W HAIKI+ 25-26,Euronext Growth Milan,IT0005628760,EUR,Italy
WHLX26.MI,W HELYX 21-26,Euronext Growth Milan,IT0005453789,EUR,Italy
WIIT.MI,WIIT,Euronext Milan,IT0005440893,EUR,Italy
WINC26.MI,W INNOVATEC 23-26,Euronext Growth Milan,IT0005568305,EUR,Italy
WKL.AS,WOLTERS KLUWER,Euronext Amsterdam,NL0000395903,EUR,Netherlands
WLN.PA,WORLDLINE,Euronext Paris,FR00140182K6,EUR,France
WLS26.MI,W LEMON 23-26,Euronext Growth Milan,IT0005573305,EUR,Italy
WMARK.MI,W MARKBASS 25-27,Euronext Growth Milan,IT0005670929,EUR,Italy
WPOZ27.MI,W POZZI MI 22-2027,Euronext Growth Milan,IT0005499923,EUR,Italy
WRPTN.MI,W RINOPETINO 25-28,Euronext Growth Milan,IT0005664195,EUR,Italy
WSBCA.MI,W SICILY BY CAR A,Euronext Growth Milan,IT0005556532,EUR,Italy
WSBCB.MI,W SICILY BY CAR B,Euronext Growth Milan,IT0005556599,EUR,Italy
WSBCC.MI,W SICILY BY CAR C,Euronext Growth Milan,IT0005556607,EUR,Italy
WSGC28.MI,W SG COMPANY 18-28,Euronext Growth Milan,IT0005347593,EUR,Italy
WSGC31.MI,W SG COMPANY 26-31,Euronext Growth Milan,IT0005689929,EUR,Italy
WSMN26.MI,WARR SIMONE 23-26,Euronext Growth Milan,IT0005573172,EUR,Italy
WSOGES.MI,W SOGES 2024-2027,Euronext Growth Milan,IT0005597551,EUR,Italy
WSOS26.MI,W SOST.COM 21-26,Euronext Growth Milan,IT0005446718,EUR,Italy
WSTEP.OL,WEBSTEP,Oslo Børs,NO0010609662,NOK,Norway
WTLM28.MI,WARR TELMES 25-28,Euronext Growth Milan,IT0005683781,EUR,Italy
WTWL26.MI,W TRAWELL CO 21-26,Euronext Growth Milan,IT0005446726,EUR,Italy
WVNXT.MI,W VINEXT 25-28,Euronext Growth Milan,IT0005652422,EUR,Italy
WWI.OL,WILH. WILHELMSEN A,Oslo Børs,NO0010571698,NOK,Norway
